Name,Date,Violation,Address,CountyName,CountyValue
ESSENCE OF INDIA,"March 7, 2019",Warning Issued,"ESSENCE OF INDIA 1105-A Apalachee Pkwy, Tallahassee (Leon county), FL, 32301",Leon,leon
RED LOBSTER #0017,"March 6, 2019",Warning Issued,"RED LOBSTER #0017 2583 N Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
DOMINO'S PIZZA,"March 6, 2019",Warning Issued,"DOMINO'S PIZZA 3507-C N Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
KACEYS HOME COOKING,"March 6, 2019",Warning Issued,"KACEYS HOME COOKING 2545 N Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
THE WINE LOFT WINE BAR,"March 6, 2019",Warning Issued,"WINE LOFT WINE BAR 1240 Thomasville Rd Ste 100, Tallahassee (Leon county), FL, 32303",Leon,leon
UNCLE MADDIO'S PIZZA,"March 5, 2019",Warning Issued,"UNCLE MADDIO'S PIZZA 1435 E Lafayette St #101, Tallahassee (Leon county), FL, 32301",Leon,leon
MO-BETTA BBQ,"March 5, 2019",Warning Issued,"MO-BETTA BBQ 3105 Apalachee Pkwy, Tallahassee (Leon county), FL, 32311",Leon,leon
MASA,"March 4, 2019",Warning Issued,"MASA 1650 N Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
WINGSTOP,"March 4, 2019",Call Back - Admin. complaint recommended,"WINGSTOP 6668 Thomasville Road Ste 111, Tallahassee (Leon county), FL, 32312",Leon,leon
NUBERRI FROZEN YOGURT,"March 4, 2019",Warning Issued,"NUBERRI FROZEN YOGURT 101 N Blairstone Rd Ste 104, Tallahassee (Leon county), FL, 32301",Leon,leon
DUNKIN DONUTS,"March 4, 2019",Warning Issued,"DUNKIN DONUTS 2560 N Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
THE DECK PIZZA PUB,"March 4, 2019",Warning Issued,"DECK PIZZA PUB 224 E College Ave, Tallahassee (Leon county), FL, 32301",Leon,leon
TRU BY HILTON TALLAHASSEE,"March 4, 2019",Warning Issued,"TRU BY HILTON TALLAHASSEE 2814 Apalachee Pkwy, Tallahassee (Leon county), FL, 32301",Leon,leon
DUNKIN DONUTS,"March 4, 2019",Warning Issued,"DUNKIN DONUTS 3098 Apalachee Pkwy, Tallahassee (Leon county), FL, 32301",Leon,leon
WINGSTOP,"March 1, 2019",Call Back - Admin. complaint recommended,"WINGSTOP 1964 W Tennessee Street, Tallahassee (Leon county), FL, 32304",Leon,leon
FIREHOUSE SUBS,"March 1, 2019",Call Back - Admin. complaint recommended,"FIREHOUSE SUBS 2580 N Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
MERV'S MELT SHOP,"March 1, 2019",Warning Issued,"MERV'S MELT SHOP 825 Railroad Ave, Tallahassee (Leon county), FL, 32310",Leon,leon
FIREHOUSE SUBS,"Feb. 28, 2019",Administrative complaint recommended,"FIREHOUSE SUBS 2580 N Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
EDISON RESTAURANT,"Feb. 28, 2019",Warning Issued,"EDISON RESTAURANT 470 Suwannee St, Tallahassee (Leon county), FL, 32399",Leon,leon
MCDONALD'S #7142,"Feb. 27, 2019",Warning Issued,"MCDONALD'S #7142 2800 S Monroe St, Tallahassee (Leon county), FL, 32301",Leon,leon
THE COUNTRY KITCHEN,"Feb. 27, 2019",Warning Issued,"COUNTRY KITCHEN 3840 N Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
WATERWORKS,"Feb. 26, 2019",Administrative complaint recommended,"WATERWORKS 1133 Thomasville Rd, Tallahassee (Leon county), FL, 32303",Leon,leon
PARKS PIZZA KITCHEN,"Feb. 26, 2019",Warning Issued,"PARKS PIZZA KITCHEN 1216 North Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
SUWANNEE STATION,"Feb. 25, 2019",Warning Issued,"SUWANNEE STATION 605 Suwannee St, Tallahassee (Leon county), FL, 32399",Leon,leon
WAFFLE HOUSE #1527,"Feb. 25, 2019",Warning Issued,"WAFFLE HOUSE #1527 5022 Capital Circle, Tallahassee (Leon county), FL, 32305",Leon,leon
JASON'S DELI,"Feb. 25, 2019",Warning Issued,"JASON'S DELI 2335 Apalachee Pkwy, Tallahassee (Leon county), FL, 32301",Leon,leon
TALLY THAI AND SUSHI,"Feb. 23, 2019",Emergency Order Callback Time Extension,"TALLY THAI AND SUSHI 2037 W Pensacola St, Tallahassee (Leon county), FL, 32304",Leon,leon
HARDEE'S RESTAURANT,"Feb. 21, 2019",Warning Issued,"HARDEE'S RESTAURANT 1942 N Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
BROOKLYN PIZZA,"Feb. 21, 2019",Emergency order recommended,"BROOKLYN PIZZA 2035 W Pensacola St, Tallahassee (Leon county), FL, 32304",Leon,leon
TALLY THAI AND SUSHI,"Feb. 21, 2019",Emergency order recommended,"TALLY THAI AND SUSHI 2037 W Pensacola St, Tallahassee (Leon county), FL, 32304",Leon,leon
SUBWAY,"Feb. 21, 2019",Administrative complaint recommended,"SUBWAY 2401 Millcreek Ln, Tallahassee (Leon county), FL, 32308",Leon,leon
G & G CARRIBBEAN & AMERICAN RESTAURANT,"Feb. 21, 2019",Emergency order recommended,"G & G CARRIBBEAN & AMERICAN RESTAURANT 2039 W Pensacola St, Tallahassee (Leon county), FL, 32304",Leon,leon
SONIC DRIVE IN TALLAHASSEE #2,"Feb. 20, 2019",Warning Issued,"SONIC DRIVE IN TALLAHASSEE #2 1510 N Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
CATERING BY JUDI,"Feb. 20, 2019",Warning Issued,"CATERING BY JUDI 9002 Bradley Rd, Tallahassee (Leon county), FL, 32309",Leon,leon
HOPKINS EATERY INC,"Feb. 20, 2019",Warning Issued,"HOPKINS EATERY INC 1660 North Monroe Street 9, Tallahassee (Leon county), FL, 32303",Leon,leon
THE BADA BEAN,"Feb. 20, 2019",Warning Issued,"BADA BEAN 2500 Apalachee Pkwy, Tallahassee (Leon county), FL, 32301",Leon,leon
RED HILLS CATERING,"Feb. 20, 2019",Warning Issued,"RED HILLS CATERING 9002 Bradely Rd, Tallahassee (Leon county), FL, 32309",Leon,leon
SAGE RESTAURANT,"Feb. 19, 2019",Warning Issued,"SAGE RESTAURANT 3534 Maclay Blvd S Unit 1, Tallahassee (Leon county), FL, 32312",Leon,leon
BARBERITOS,"Feb. 19, 2019",Warning Issued,"BARBERITOS 1817 Thomasville Road #630, Tallahassee (Leon county), FL, 32303",Leon,leon
THE HAWTHORN,"Feb. 19, 2019",Warning Issued,"HAWTHORN 1307 N Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
ZACADOO'S GRILLE,"Feb. 19, 2019",Administrative complaint recommended,"ZACADOO'S GRILLE 2870 Apalachee Pkwy, Tallahassee (Leon county), FL, 32311",Leon,leon
MICRO INN & SUITES,"Feb. 19, 2019",Warning Issued,"MICRO INN & SUITES 3216 N Monroe St, Tallahassee (Leon county), FL, 32303",Leon,leon
WINGSTOP,"Feb. 19, 2019",Warning Issued,"WINGSTOP 6668 Thomasville Road Ste 111, Tallahassee (Leon county), FL, 32312",Leon,leon
SHRIMP LANDING INC,"Feb. 14, 2019",Warning Issued,"SHRIMP LANDING INC 48 Hwy 19 S, Inglis (Levy county), FL, 34449",Levy,levy
QUALITY INN,"Jan. 28, 2019",Warning Issued,"QUALITY INN 1125 N Young Blvd, Chiefland (Levy county), FL, 32626",Levy,levy
CHIEFLAND BILLARDS,"Jan. 28, 2019",Warning Issued,"CHIEFLAND BILLARDS 1545 Nw 26 Ave, Chiefland (Levy county), FL, 32626",Levy,levy
ANGELINA MIA PIZZERIA RISTORANTE,"Jan. 25, 2019",Administrative complaint recommended,"ANGELINA MIA PIZZERIA RISTORANTE 214 W Noble Ave, Williston (Levy county), FL, 32696",Levy,levy
ISLAND TRADING POST,"Jan. 24, 2019",Warning Issued,"ISLAND TRADING POST 450 Dock Street, Cedar Key (Levy county), FL, 32625",Levy,levy
DUNCAN'S ON THE GULF,"Jan. 24, 2019",Administrative complaint recommended,"DUNCAN'S ON THE GULF 490 Dock St, Cedar Key (Levy county), FL, 32625",Levy,levy
DUNCAN'S ON THE GULF,"Jan. 23, 2019",Emergency order recommended,"DUNCAN'S ON THE GULF 490 Dock St, Cedar Key (Levy county), FL, 32625",Levy,levy
ANGELINA MIA PIZZERIA RISTORANTE,"Jan. 16, 2019",Warning Issued,"ANGELINA MIA PIZZERIA RISTORANTE 214 W Noble Ave, Williston (Levy county), FL, 32696",Levy,levy
MCDONALD'S,"Dec. 28, 2018",Warning Issued,"MCDONALD'S 713 W Noble Ave, Williston (Levy county), FL, 32696",Levy,levy
APALACHEE RESTAURANT,"Dec. 20, 2018",Warning Issued,"APALACHEE RESTAURANT 10536 W Hwy 20, Bristol (Liberty county), FL, 32321",Liberty,liberty
FAMILY COASTAL RESTAURANT & GROCERY LLC,"April 6, 2018",Warning Issued,"FAMILY COASTAL RESTAURANT & GROCERY LLC 46624 Sw Sr 65, Bristol (Liberty county), FL, 32321",Liberty,liberty
APALACHEE RESTAURANT,"April 2, 2018",Warning Issued,"APALACHEE RESTAURANT 10536 W Hwy 20, Bristol (Liberty county), FL, 32321",Liberty,liberty
GRUMPY'S DINER ON MAIN,"Feb. 8, 2019",Warning Issued,"GRUMPY'S DINER ON MAIN 244 Sw Range Ave, Madison (Madison county), FL, 32340",Madison,madison
MADE TO ORDER CATERING AND DIVINE EVENTS RESTAURANT,"Feb. 8, 2019",Call Back - Admin. complaint recommended,"MADE TO ORDER CATERING AND DIVINE EVENTS RESTAURANT 5806 Ne Colin Kelly Hwy, Madison (Madison county), FL, 32340",Madison,madison
MADE TO ORDER CATERING AND DIVINE EVENTS RESTAURANT,"Feb. 7, 2019",Administrative complaint recommended,"MADE TO ORDER CATERING AND DIVINE EVENTS RESTAURANT 5806 Ne Colin Kelly Hwy, Madison (Madison county), FL, 32340",Madison,madison
RANCHO GRANDE MEXICAN RESTAURANT,"Jan. 31, 2019",Warning Issued,"RANCHO GRANDE MEXICAN RESTAURANT 307 Sw Pinckney St, Madison (Madison county), FL, 32340",Madison,madison
MISSION BBQ BRADENTON,"March 14, 2019",Warning Issued,"MISSION BBQ BRADENTON 4501 14th St W, Bradenton (Manatee county), FL, 34207",Manatee,manatee
NAM FONG,"March 14, 2019",Warning Issued,"NAM FONG 653 Cortez Rd W A, Bradenton (Manatee county), FL, 34207",Manatee,manatee
CHICK-FIL-A CORTEZ PLAZA,"March 14, 2019",Warning Issued,"CHICK-FIL-A CORTEZ PLAZA 4573 14 St W, Bradenton (Manatee county), FL, 34207",Manatee,manatee
FIRST WATCH #56,"March 14, 2019",Warning Issued,"FIRST WATCH #56 8306 Market St, Bradenton (Manatee county), FL, 34202",Manatee,manatee
CODY'S ORIGINAL ROADHOUSE,"March 14, 2019",Warning Issued,"CODY'S ORIGINAL ROADHOUSE 895 Cortez Rd W, Bradenton (Manatee county), FL, 34207",Manatee,manatee
KENTUCKY FRIED CHICKEN,"March 14, 2019",Warning Issued,"KENTUCKY FRIED CHICKEN 1420 Cortez Rd, Bradenton (Manatee county), FL, 34207",Manatee,manatee
SUBWAY #24381,"March 13, 2019",Warning Issued,"SUBWAY #24381 8919 N Us Hwy 301, Parrish (Manatee county), FL, 34219",Manatee,manatee
LOVIN OVEN,"March 13, 2019",Warning Issued,"LOVIN OVEN 3506 1st Street, Bradenton (Manatee county), FL, 34208",Manatee,manatee
DOMINO'S PIZZA,"March 13, 2019",Warning Issued,"DOMINO'S PIZZA 909 1st St E, Bradenton (Manatee county), FL, 34208",Manatee,manatee
MIGI SUSHI ASIAN CAFE,"March 12, 2019",Warning Issued,"MIGI SUSHI ASIAN CAFE 4420 E Sr 64, Bradenton (Manatee county), FL, 34208",Manatee,manatee
WENDY'S OLD FASHIONED HAMB,"March 11, 2019",Warning Issued,"WENDY'S OLD FASHIONED HAMB 8220 Tourist Center Pkwy, University Park (Manatee county), FL, 34201",Manatee,manatee
JIMMY JOHNS,"March 11, 2019",Call Back - Admin. complaint recommended,"JIMMY JOHNS 83 N Cattlemen Rd #101, Sarasota (Sarasota county), FL, 34243",Manatee,manatee
EUPHEMIA HAYE RESTAURANT,"March 11, 2019",Warning Issued,"EUPHEMIA HAYE RESTAURANT 5540 Gulf Of Mexico Dr, Longboat Key (Manatee county), FL, 342281904",Manatee,manatee
MULLIGANS,"March 11, 2019",Warning Issued,"MULLIGANS 5526 E 15 St, Bradenton (Manatee county), FL, 342035952",Manatee,manatee
"UNITED TENNIS ACADEMY, LLC","March 9, 2019",Warning Issued,"UNITED TENNIS ACADEMY, LLC 4511 Bay Club Drive, Bradenton (Manatee county), FL, 34210",Manatee,manatee
IMG ACADEMY GOLF AND COUNTRY CLUB LLC,"March 9, 2019",Warning Issued,"IMG ACADEMY GOLF AND COUNTRY CLUB LLC 4350 El Conduistador Pkwy, Bradenton (Manatee county), FL, 34210",Manatee,manatee
BRADENTON COUNTRY CLUB,"March 9, 2019",Warning Issued,"BRADENTON COUNTRY CLUB 4646 W 9 Ave, Bradenton (Manatee county), FL, 342093993",Manatee,manatee
JOES EATS & SWEETS,"March 8, 2019",Warning Issued,"JOES EATS & SWEETS 219 S Gulf Dr, Bradenton Bch (Manatee county), FL, 342172449",Manatee,manatee
THE WICKED TACO CANTINA,"March 8, 2019",Warning Issued,"WICKED TACO CANTINA 101 7th Street North, Bradenton Beach (Manatee county), FL, 34217",Manatee,manatee
RIVER PALM,"March 7, 2019",Call Back - Admin. complaint recommended,"RIVER PALM 100 Riverfront Dr, Bradenton (Manatee county), FL, 34205",Manatee,manatee
TARA GOLF & COUNTRY CLUB,"March 7, 2019",Call Back - Admin. complaint recommended,"TARA GOLF & COUNTRY CLUB 6602 Drewry's Bluff, Bradenton (Manatee county), FL, 342037826",Manatee,manatee
RESTAURANTE DON BETO JAIMES,"March 7, 2019",Warning Issued,"RESTAURANTE DON BETO JAIMES 6320 15th St E Suite A5, Sarasota (Manatee county), FL, 34243",Manatee,manatee
GULF DRIVE CAFE,"March 6, 2019",Warning Issued,"GULF DRIVE CAFE 900 N Gulf Drive, Bradenton Beach (Manatee county), FL, 34217",Manatee,manatee
OMA PIZZA,"March 6, 2019",Warning Issued,"OMA PIZZA 201 N Gulf Dr, Bradenton Bch (Manatee county), FL, 342172422",Manatee,manatee
RIVER PALM,"March 5, 2019",Administrative complaint recommended,"RIVER PALM 100 Riverfront Dr, Bradenton (Manatee county), FL, 34205",Manatee,manatee
BON APPETIT,"March 5, 2019",Warning Issued,"BON APPETIT 3300 1st St, Bradenton (Manatee county), FL, 34208",Manatee,manatee
MATTISON'S RIVERWALK LLC,"March 5, 2019",Warning Issued,"MATTISON'S RIVERWALK LLC 101 Riverfront Blvd #120, Bradenton (Manatee county), FL, 34205",Manatee,manatee
ELIZA ANN'S COASTAL KITCHEN,"March 4, 2019",Call Back - Admin. complaint recommended,"ELIZA ANN'S COASTAL KITCHEN 5325 Marina Dr, Holmes Beach (Manatee county), FL, 34217",Manatee,manatee
ELIZA ANN'S COASTAL KITCHEN,"March 4, 2019",Administrative complaint recommended,"ELIZA ANN'S COASTAL KITCHEN 5325 Marina Dr, Holmes Beach (Manatee county), FL, 34217",Manatee,manatee
TARA GOLF & COUNTRY CLUB,"March 1, 2019",Warning Issued,"TARA GOLF & COUNTRY CLUB 6602 Drewry's Bluff, Bradenton (Manatee county), FL, 342037826",Manatee,manatee
TARA GOLF & COUNTRY CLUB SNACK,"March 1, 2019",Warning Issued,"TARA GOLF & COUNTRY CLUB SNACK 6602 Drewrys Bluff, Bradenton (Manatee county), FL, 34203",Manatee,manatee
MICHELANGELO,"Feb. 28, 2019",Call Back - Admin. complaint recommended,"MICHELANGELO 11517 Palmbrush Trl, Lakewood Ranch (Manatee county), FL, 34202",Manatee,manatee
SKYLINE CHILI,"Feb. 27, 2019",Warning Issued,"SKYLINE CHILI 4112 Lakewood Ranch Blvd, Lakewood Ranch (Manatee county), FL, 34211",Manatee,manatee
MICHELANGELO,"Feb. 27, 2019",Warning Issued,"MICHELANGELO 11517 Palmbrush Trl, Lakewood Ranch (Manatee county), FL, 34202",Manatee,manatee
SUPER 8 BRADENTON,"Feb. 27, 2019",Call Back - Admin. complaint recommended,"SUPER 8 BRADENTON 6516 14th Street West, Bradenton (Manatee county), FL, 34207",Manatee,manatee
CIMILLOS PIZZERIA & GRILL,"Feb. 27, 2019",Warning Issued,"CIMILLOS PIZZERIA & GRILL 303 Blvd W Ste 247, Bradenton (Manatee county), FL, 34205",Manatee,manatee
MCDONALDS #6690,"Feb. 26, 2019",Warning Issued,"MCDONALDS #6690 6103 Us Hwy 301, Ellenton (Manatee county), FL, 342223013",Manatee,manatee
TORTILLERIA LA RANCHERITA,"Feb. 26, 2019",Warning Issued,"TORTILLERIA LA RANCHERITA 3010 14 St W, Bradenton (Manatee county), FL, 34205",Manatee,manatee
RUBY TUESDAY 7149,"Feb. 26, 2019",Warning Issued,"RUBY TUESDAY 7149 5802 E 20 St, Ellenton (Manatee county), FL, 34222",Manatee,manatee
FUZZYS TACO SHOP AT UNIVERSITY GROVES,"Feb. 25, 2019",Call Back - Admin. complaint recommended,"FUZZYS TACO SHOP AT UNIVERSITY GROVES 2515 University Parkway Unit 101, Bradenton (Manatee county), FL, 34243",Manatee,manatee
MICHELANGELO PIZZA,"Feb. 25, 2019",Call Back - Admin. complaint recommended,"MICHELANGELO PIZZA 2957 University Pkwy, Sarasota (Manatee county), FL, 34243",Manatee,manatee
LECOM PARK- FIRST BASE CONCESSION,"Feb. 24, 2019",Warning Issued,"LECOM PARK- FIRST BASE CONCESSION 1611 9 St W, Bradenton (Manatee county), FL, 34205",Manatee,manatee
LECOM PARK,"Feb. 24, 2019",Warning Issued,"LECOM PARK 1611 9 St W, Bradenton (Manatee county), FL, 34205",Manatee,manatee
COUNCILS BRADENTON RECREATION,"Feb. 22, 2019",Warning Issued,"COUNCILS BRADENTON RECREATION 536 12th St W, Bradenton (Manatee county), FL, 34205",Manatee,manatee
FAVS ITALIAN CUCINA INC,"Feb. 22, 2019",Warning Issued,"FAVS ITALIAN CUCINA INC 419 W 12 St, Bradenton (Manatee county), FL, 34205",Manatee,manatee
TACOS EL GUERO,"Feb. 21, 2019",Warning Issued,"TACOS EL GUERO 835 301 Blvd E, Bradenton (Manatee county), FL, 34203",Manatee,manatee
CHUCK E CHEESE'S,"Feb. 21, 2019",Warning Issued,"CHUCK E CHEESE'S 905 W 44 Ave, Bradenton (Manatee county), FL, 34207",Manatee,manatee
MICHAEL'S ON 59,"Feb. 21, 2019",Warning Issued,"MICHAEL'S ON 59 1830 59 St W, Bradenton (Manatee county), FL, 34209",Manatee,manatee
STEAK & SHAKE INC #84,"Feb. 21, 2019",Warning Issued,"STEAK & SHAKE INC #84 106 Cortez Rd, Bradenton (Manatee county), FL, 342071537",Manatee,manatee
STEAK & SHAKE INC #84,"Feb. 21, 2019",Warning Issued,"STEAK & SHAKE INC #84 106 Cortez Rd, Bradenton (Manatee county), FL, 342071537",Manatee,manatee
ISLAND GOURMET GRILL,"Feb. 20, 2019",Warning Issued,"ISLAND GOURMET GRILL 5910 Marina Dr, Holmes Beach (Manatee county), FL, 34217",Manatee,manatee
JERSEY MIKE'S SUBS,"Feb. 19, 2019",Call Back - Admin. complaint recommended,"JERSEY MIKE'S SUBS 8210 Tourist Center Dr, Bradenton (Manatee county), FL, 34201",Manatee,manatee
O'SHUCKS,"Feb. 19, 2019",Warning Issued,"O'SHUCKS 12012 Cortez Rd, Bradenton (Manatee county), FL, 34215",Manatee,manatee
STEAK N SHAKE #437,"March 15, 2019",Warning Issued,"STEAK N SHAKE #437 5180 Ne 24 St, Ocala (Marion county), FL, 34471",Marion,marion
THE BLUE GATOR OF DUNNELLON,"March 11, 2019",Warning Issued,"BLUE GATOR OF DUNNELLON 12189 S Williams Street, Dunnellon (Marion county), FL, 34432",Marion,marion
CHARLIE HORSE RESTAURANT,"March 9, 2019",Emergency Order Callback Time Extension,"CHARLIE HORSE RESTAURANT 2426 E Silver Spgs Blvd, Ocala (Marion county), FL, 344706909",Marion,marion
OCEAN BUFFET,"March 8, 2019",Warning Issued,"OCEAN BUFFET 3425 Sw College Rd, Ocala (Marion county), FL, 34474",Marion,marion
NORTHGATE DINER,"March 8, 2019",Warning Issued,"NORTHGATE DINER 3541 Ne Jacksonville Rd, Ocala (Marion county), FL, 34479",Marion,marion
MARYS PLACE,"March 7, 2019",Warning Issued,"MARYS PLACE 5035 Se Abshier Blvd, Belleview (Marion county), FL, 344203920",Marion,marion
WOK N ROLL,"March 6, 2019",Warning Issued,"WOK N ROLL 303 Se 17 St #103, Ocala (Marion county), FL, 34471",Marion,marion
EL TOREO,"March 6, 2019",Warning Issued,"EL TOREO 3510 Sw 36 Ave, Ocala (Marion county), FL, 34474",Marion,marion
LATIN AMERICAN CAFE,"March 6, 2019",Emergency order recommended,"LATIN AMERICAN CAFE 1427 Ne 25 Ave, Ocala (Marion county), FL, 34470",Marion,marion
THE CRAZY CUCUMBER MARKET STREET,"March 6, 2019",Warning Issued,"CRAZY CUCUMBER MARKET STREET 4414 Sw College Rd Unit 1910, Ocala (Marion county), FL, 34474",Marion,marion
CHARLIE HORSE RESTAURANT,"March 5, 2019",Emergency order recommended,"CHARLIE HORSE RESTAURANT 2426 E Silver Spgs Blvd, Ocala (Marion county), FL, 344706909",Marion,marion
CRACKER BARREL #63,"March 5, 2019",Warning Issued,"CRACKER BARREL #63 3801 Sw College Rd, Ocala (Marion county), FL, 34474",Marion,marion
KRYSTAL ORL012,"March 5, 2019",Call Back - Admin. complaint recommended,"KRYSTAL ORL012 2420 Sw College Rd, Ocala (Marion county), FL, 34471",Marion,marion
CRAFT KITCHEN,"March 4, 2019",Warning Issued,"CRAFT KITCHEN 2237 Sw 19th Ave Road, Ocala (Marion county), FL, 34471",Marion,marion
BROOKLYN'S BACKYARD,"Feb. 28, 2019",Warning Issued,"BROOKLYN'S BACKYARD 2019 E Silver Springs Blvd Unit 102, Ocala (Marion county), FL, 34470",Marion,marion
O'CALAHAN'S,"Feb. 27, 2019",Warning Issued,"O'CALAHAN'S 3155 E Silver Springs Pub Blvd, Ocala (Marion county), FL, 34470",Marion,marion
DARRELLS DINER (4),"Feb. 27, 2019",Warning Issued,"DARRELLS DINER (4) 4409 Nw Blitchton Rd #100, Ocala (Marion county), FL, 34482",Marion,marion
MURPHY'S OYSTER BAR #2,"Feb. 26, 2019",Administrative complaint recommended,"MURPHY'S OYSTER BAR #2 3821 Nw Blitchton Rd, Ocala (Marion county), FL, 34475",Marion,marion
KRYSTAL ORL012,"Feb. 26, 2019",Warning Issued,"KRYSTAL ORL012 2420 Sw College Rd, Ocala (Marion county), FL, 34471",Marion,marion
FREDDY'S FROZEN CUSTARD & STEAKBURGER,"Feb. 25, 2019",Warning Issued,"FREDDY'S FROZEN CUSTARD & STEAKBURGER 3558 Sw College RdSte 100, Ocala (Marion county), FL, 34474",Marion,marion
ROYAL ORCHID THAI CUISINE,"Feb. 25, 2019",Warning Issued,"ROYAL ORCHID THAI CUISINE 3131 Sw College Rd #206, Ocala (Marion county), FL, 34474",Marion,marion
STEAK N SHAKE #271,"Feb. 25, 2019",Warning Issued,"STEAK N SHAKE #271 3800 Sw College Rd, Ocala (Marion county), FL, 344745726",Marion,marion
RICHARD'S PLACE,"Feb. 21, 2019",Emergency order recommended,"RICHARD'S PLACE 316 E Silver Spgs Blvd, Ocala (Marion county), FL, 344705830",Marion,marion
OUR PLACE SALOON,"Feb. 20, 2019",Warning Issued,"OUR PLACE SALOON 7651 Sw Sr 200 #502, Ocala (Marion county), FL, 34476",Marion,marion
CAFETERIA OLIMPIA,"March 14, 2019",Warning Issued,"CAFETERIA OLIMPIA 2202 Se Indian St, Stuart (Martin county), FL, 34997",Martin,martin
JERSEY MIKE'S SUBS #13009,"March 13, 2019",Warning Issued,"JERSEY MIKE'S SUBS #13009 3321 Se Federal Hwy, Stuart (Martin county), FL, 34997",Martin,martin
STUART BOATHOUSE,"March 12, 2019",Call Back - Admin. complaint recommended,"STUART BOATHOUSE 49 Sw Seminole St, Stuart (Martin county), FL, 34994",Martin,martin
JIMMY JOHNS RESTAURANT,"March 8, 2019",Call Back - Admin. complaint recommended,"JIMMY JOHNS RESTAURANT 2535 Nw Federal Hwy, Stuart (Martin county), FL, 34994",Martin,martin
ASIAN CHAO,"March 7, 2019",Warning Issued,"ASIAN CHAO 3276 Nw Federal Hwy, Jensen Beach (Martin county), FL, 34957",Martin,martin
ALBERTO'S PIZZERIA,"March 6, 2019",Warning Issued,"ALBERTO'S PIZZERIA 4272 Ne Ocean Blvd, Jensen Beach (Martin county), FL, 34957-4307",Martin,martin
JOSEPHINE'S CAFE,"March 5, 2019",Warning Issued,"JOSEPHINE'S CAFE 3714 Se Ocean Blvd, Stuart (Martin county), FL, 34996",Martin,martin
PINCH PEEL PULL,"March 1, 2019",Warning Issued,"PINCH PEEL PULL 205 Sw Monterey Rd, Stuart (Martin county), FL, 34994",Martin,martin
CRABBY'S SEAFOOD SHACK,"Feb. 28, 2019",Warning Issued,"CRABBY'S SEAFOOD SHACK 790 Sw Federal Hwy, Stuart (Martin county), FL, 34994",Martin,martin
MAYAS GRILL,"Feb. 28, 2019",Warning Issued,"MAYAS GRILL 3099 Sw Martin Downs Blvd, Palm City (Martin county), FL, 34990",Martin,martin
BIG APPLE PIZZA,"Feb. 28, 2019",Warning Issued,"BIG APPLE PIZZA 3135 Sw Martin Downs Blvd, Palm City (Martin county), FL, 34990",Martin,martin
BASIL GARDEN OF PALM CITY,"Feb. 27, 2019",Warning Issued,"BASIL GARDEN OF PALM CITY 2655 Sw Feroe Ave, Palm City (Martin county), FL, 34990",Martin,martin
LA MEXICANA RESTAURANTE,"Feb. 26, 2019",Warning Issued,"LA MEXICANA RESTAURANTE 15535 Sw Warfield Blvd, Indiantown (Martin county), FL, 34956",Martin,martin
